会社名,組織体系区分,組織体系パターン,,組織体系改定日付,階層,,上位部門,,上位部門階層番号,部門コード,部門適用日付,部門終了日付　,部門名,部門名（略）,部門名（カナ）,部門名（英字）,代表計上部門,,計上区分,部門採番コード,部門所在地,,ＴＥＬ,ＦＡＸ,ＴＥＬ（国際表記）,ＦＡＸ（国際表記）,編集状態,移管先部門,,郵便番号,住所１,住所２,ＺＩＰコード,住所１（英字）,住所２（英字）,部門表示順序,計上部門
株式会社やさしい手,会計系販売系サブシステム,00002,会計系販売系組織体系,2025/11/1,2 ,本社／支社,0000000000,全社,1 ,17,2022/7/1,9999/12/31,住環境事業ｻｰﾋﾞｽﾗｲﾝ,住環境事業ｻｰﾋﾞｽﾗｲﾝ,ｼﾞｭｳｶﾝｷｮｳｼﾞｷﾞｮｳｻｰﾋﾞｽﾗｲﾝ,,,,その他,,,,,,,,既存,,,,,,,,,001042000000000000000000000000,部門
株式会社やさしい手,会計系販売系サブシステム,00002,会計系販売系組織体系,2025/11/1,3 ,本　部,17,住環境事業ｻｰﾋﾞｽﾗｲﾝ,2 ,1710,2022/8/1,9999/12/31,東日本住環境統括部,東日本住環境統括部,ﾋｶﾞｼﾆﾎﾝｼﾞｭｳｶﾝｷｮｳﾄｳｶﾂﾌﾞ,,,,その他,,,,,,,,既存,,,,,,,,,001042002000000000000000000000,部門
株式会社やさしい手,会計系販売系サブシステム,00002,会計系販売系組織体系,2025/11/1,4 ,部,1710,東日本住環境統括部,3 ,171010,2022/8/1,9999/12/31,東日本BC統括課,東日本BC統括課,ﾋｶﾞｼﾆﾎﾝﾋﾞｰｼｰﾄｳｶﾂｶ,,,,その他,,,,,,,,既存,,,,,,,,,001042002001000000000000000000,部門
株式会社やさしい手,会計系販売系サブシステム,00002,会計系販売系組織体系,2025/11/1,5 ,課,171010,東日本BC統括課,4 ,17101010,2022/8/1,9999/12/31,茨城グループ,茨城グループ,ｲﾊﾞﾗｷｸﾞﾙｰﾌﾟ,,,,間接部門,,,,,,,,既存,,,,,,,,,001042002001001000000000000000,計上部門
株式会社やさしい手,会計系販売系サブシステム,00002,会計系販売系組織体系,2025/11/1,5 ,課,171010,東日本BC統括課,4 ,17101020,2022/8/1,9999/12/31,長野グループ,長野グループ,ﾅｶﾞﾉｸﾞﾙｰﾌﾟ,,,,間接部門,,,,,,,,既存,,,,,,,,,001042002001002000000000000000,計上部門
株式会社やさしい手,会計系販売系サブシステム,00002,会計系販売系組織体系,2025/11/1,5 ,課,171010,東日本BC統括課,4 ,20252010,2022/8/1,9999/12/31,浦和ｸﾞﾙｰﾌﾟ,浦和G,ｳﾗﾜｸﾞﾙｰﾌﾟ,,,,間接部門,,,,,,,,既存,,,,,,,,,001042002001003000000000000000,計上部門
株式会社やさしい手,会計系販売系サブシステム,00002,会計系販売系組織体系,2025/11/1,5 ,課,171010,東日本BC統括課,4 ,50401020,2022/8/1,9999/12/31,上越ｸﾞﾙｰﾌﾟ,上越G,ｼﾞｮｳｴﾂｸﾞﾙｰﾌﾟ,,,,間接部門,,,,,,,,既存,,,,,,,,,001042002001004000000000000000,計上部門
株式会社やさしい手,会計系販売系サブシステム,00002,会計系販売系組織体系,2025/11/1,5 ,課,171010,東日本BC統括課,4 ,50451050,2022/8/1,9999/12/31,横浜ｸﾞﾙｰﾌﾟ,横浜G,ﾖｺﾊﾏｸﾞﾙｰﾌﾟ,,,,間接部門,,,,,,,,既存,,,,,,,,,001042002001005000000000000000,計上部門
株式会社やさしい手,会計系販売系サブシステム,00002,会計系販売系組織体系,2025/11/1,4 ,部,1710,東日本住環境統括部,3 ,171020,2022/8/1,9999/12/31,東日本住環境統括課,東日本住環境統括課,ﾋｶﾞｼﾆﾎﾝｼﾞｭｳｶﾝｷｮｳﾄｳｶﾂｶ,,,,その他,,,,,,,,既存,,,,,,,,,001042002002000000000000000000,部門
株式会社やさしい手,会計系販売系サブシステム,00002,会計系販売系組織体系,2025/11/1,5 ,課,171020,東日本住環境統括課,4 ,17102010,2022/8/1,9999/12/31,東日本住環境統括,東日本住環境統括,ﾋｶﾞｼﾆﾎﾝｼﾞｭｳｶﾝｷｮｳﾄｳｶﾂ,,,,間接部門,,,,,,,,既存,,,,,,,,,001042002002001000000000000000,計上部門
株式会社やさしい手,会計系販売系サブシステム,00002,会計系販売系組織体系,2025/11/1,4 ,部,1710,東日本住環境統括部,3 ,504510,2022/8/1,9999/12/31,【使用不可】世田谷・神奈川グループ,【不】世田谷神奈川,ｾﾀｶﾞﾔ･ｶﾅｶﾞﾜｸﾞﾙｰﾌﾟ,,,,その他,,,,,,,,既存,,,,,,,,,001042002004000000000000000000,部門
株式会社やさしい手,会計系販売系サブシステム,00002,会計系販売系組織体系,2025/11/1,5 ,課,504510,【不】世田谷神奈川,4 ,20101310,2022/8/1,9999/12/31,【使用不可】渋谷東営業,【不】渋谷東営業,ｼﾌﾞﾔﾋｶﾞｼｴｲｷﾞｮｳ,,,,間接部門,,,,,,,,既存,,,,,,,,,001042002004001000000000000000,計上部門
株式会社やさしい手,会計系販売系サブシステム,00002,会計系販売系組織体系,2025/11/1,5 ,課,504510,【不】世田谷神奈川,4 ,20102010,2022/8/1,9999/12/31,【使用不可】笹塚営業,【不】笹塚営業,ｻｻﾂﾞｶｴｲｷﾞｮｳ,,,,間接部門,,,,,,,,既存,,,,,,,,,001042002004002000000000000000,計上部門
株式会社やさしい手,会計系販売系サブシステム,00002,会計系販売系組織体系,2025/11/1,5 ,課,504510,【不】世田谷神奈川,4 ,20151010,2022/8/1,9999/12/31,【使用不可】三軒茶屋営業,【不】三軒茶屋営業,ｻﾝｹﾞﾝﾁﾞｬﾔｴｲｷﾞｮｳ,,,,間接部門,,,,,,,,既存,,,,,,,,,001042002004003000000000000000,計上部門
株式会社やさしい手,会計系販売系サブシステム,00002,会計系販売系組織体系,2025/11/1,5 ,課,504510,【不】世田谷神奈川,4 ,20153010,2022/8/1,9999/12/31,【使用不可】祖師谷営業,【不】祖師谷営業,ｿｼｶﾞﾔｴｲｷﾞｮｳ,,,,間接部門,,,,,,,,既存,,,,,,,,,001042002004004000000000000000,計上部門
株式会社やさしい手,会計系販売系サブシステム,00002,会計系販売系組織体系,2025/11/1,5 ,課,504510,【不】世田谷神奈川,4 ,20154010,2022/8/1,9999/12/31,【使用不可】下高井戸営業,【不】下高井戸営業,ｼﾓﾀｶｲﾄﾞｴｲｷﾞｮｳ,,,,間接部門,,,,,,,,既存,,,,,,,,,001042002004005000000000000000,計上部門
株式会社やさしい手,会計系販売系サブシステム,00002,会計系販売系組織体系,2025/11/1,5 ,課,504510,【不】世田谷神奈川,4 ,20155010,2022/8/1,9999/12/31,【使用不可】玉川営業,【不】玉川営業,ﾀﾏｶﾞﾜｴｲｷﾞｮｳ,,,,間接部門,,,,,,,,既存,,,,,,,,,001042002004006000000000000000,計上部門
株式会社やさしい手,会計系販売系サブシステム,00002,会計系販売系組織体系,2025/11/1,5 ,課,504510,【不】世田谷神奈川,4 ,20351010,2022/8/1,9999/12/31,【使用不可】あざみ野営業,【不】あざみ野営業,ｱｻﾞﾐﾉｴｲｷﾞｮｳ,,,,間接部門,,,,,,,,既存,,,,,,,,,001042002004007000000000000000,計上部門
株式会社やさしい手,会計系販売系サブシステム,00002,会計系販売系組織体系,2025/11/1,5 ,課,504510,【不】世田谷神奈川,4 ,20351510,2022/8/1,9999/12/31,【使用不可】青葉台営業,【不】青葉台営業,ｱｵﾊﾞﾀﾞｲｴｲｷﾞｮｳ,,,,間接部門,,,,,,,,既存,,,,,,,,,001042002004008000000000000000,計上部門
株式会社やさしい手,会計系販売系サブシステム,00002,会計系販売系組織体系,2025/11/1,5 ,課,504510,【不】世田谷神奈川,4 ,20352010,2022/8/1,9999/12/31,【使用不可】日吉営業,【不】日吉営業,ﾋﾖｼｴｲｷﾞｮｳ,,,,間接部門,,,,,,,,既存,,,,,,,,,001042002004009000000000000000,計上部門
株式会社やさしい手,会計系販売系サブシステム,00002,会計系販売系組織体系,2025/11/1,5 ,課,504510,【不】世田谷神奈川,4 ,20352510,2022/8/1,9999/12/31,【使用不可】菊名営業,【不】菊名営業,ｷｸﾅｴｲｷﾞｮｳ,,,,間接部門,,,,,,,,既存,,,,,,,,,001042002004010000000000000000,計上部門
株式会社やさしい手,会計系販売系サブシステム,00002,会計系販売系組織体系,2025/11/1,5 ,課,504510,【不】世田谷神奈川,4 ,20353010,2022/8/1,9999/12/31,【使用不可】逗子営業,【不】逗子営業,ｽﾞｼｴｲｷﾞｮｳ,,,,間接部門,,,,,,,,既存,,,,,,,,,001042002004011000000000000000,計上部門
株式会社やさしい手,会計系販売系サブシステム,00002,会計系販売系組織体系,2025/11/1,4 ,部,1710,東日本住環境統括部,3 ,505510,2022/8/1,9999/12/31,千葉住環境統括課,千葉住環境統括課,ﾁﾊﾞｼﾞｭｳｶﾝｷｮｳﾄｳｶﾂｶ,,,,その他,,,,,,,,既存,,,,,,,,,001042002006000000000000000000,部門
株式会社やさしい手,会計系販売系サブシステム,00002,会計系販売系組織体系,2025/11/1,5 ,課,505510,千葉住環境統括課,4 ,20202010,2022/8/1,9999/12/31,千葉ｸﾞﾙｰﾌﾟ,千葉G,ﾁﾊﾞｸﾞﾙｰﾌﾟ,,,,間接部門,,,,,,,,既存,,,,,,,,,001042002006001000000000000000,計上部門
株式会社やさしい手,会計系販売系サブシステム,00002,会計系販売系組織体系,2025/11/1,5 ,課,505510,千葉住環境統括課,4 ,50550510,2022/8/1,9999/12/31,千葉住環境統括,千葉住環境統括,ﾁﾊﾞｼﾞｭｳｶﾝｷｮｳﾄｳｶﾂ,,,,間接部門,,,,,,,,既存,,,,,,,,,001042002006002000000000000000,計上部門
株式会社やさしい手,会計系販売系サブシステム,00002,会計系販売系組織体系,2025/11/1,4 ,部,1710,東日本住環境統括部,3 ,507010,2022/8/1,9999/12/31,青森住環境統括課,青森住環境統括課,ｱｵﾓﾘｼﾞｭｳｶﾝｷｮｳﾄｳｶﾂｶ,,,,その他,,,,,,,,既存,,,,,,,,,001042002007000000000000000000,部門
株式会社やさしい手,会計系販売系サブシステム,00002,会計系販売系組織体系,2025/11/1,5 ,課,507010,青森住環境統括課,4 ,50701020,2022/8/1,9999/12/31,青森グループ,青森グループ,ｱｵﾓﾘｸﾞﾙｰﾌﾟ,,,,間接部門,,,,,,,,既存,,,,,,,,,001042002007001000000000000000,計上部門
株式会社やさしい手,会計系販売系サブシステム,00002,会計系販売系組織体系,2025/11/1,5 ,課,507010,青森住環境統括課,4 ,50701030,2022/8/1,9999/12/31,青森住環境統括,青森住環境統括,ｱｵﾓﾘｼﾞｭｳｶﾝｷｮｳﾄｳｶﾂｶ,,,,間接部門,,,,,,,,既存,,,,,,,,,001042002007002000000000000000,計上部門
株式会社やさしい手,会計系販売系サブシステム,00002,会計系販売系組織体系,2025/11/1,4 ,部,1710,東日本住環境統括部,3 ,505010,2022/8/1,9999/12/31,東住環境統括課,東住環境統括課,ﾋｶﾞｼｼﾞｭｳｶﾝｷｮｳﾄｳｶﾂｶ,,,,その他,,,,,,,,既存,,,,,,,,,001042002008000000000000000000,部門
株式会社やさしい手,会計系販売系サブシステム,00002,会計系販売系組織体系,2025/11/1,5 ,課,505010,東住環境統括課,4 ,20201010,2022/8/1,9999/12/31,葛飾ｸﾞﾙｰﾌﾟ,葛飾G,ｶﾂｼｶｸﾞﾙｰﾌﾟ,,,,間接部門,,,,,,,,既存,,,,,,,,,001042002008001000000000000000,計上部門
株式会社やさしい手,会計系販売系サブシステム,00002,会計系販売系組織体系,2025/11/1,5 ,課,505010,東住環境統括課,4 ,20203010,2022/8/1,9999/12/31,【使用不可】新小岩営業,【不】新小岩営業,ｼﾝｺｲﾜｴｲｷﾞｮｳ,,,,間接部門,,,,,,,,既存,,,,,,,,,001042002008002000000000000000,計上部門
株式会社やさしい手,会計系販売系サブシステム,00002,会計系販売系組織体系,2025/11/1,5 ,課,505010,東住環境統括課,4 ,20204010,2022/8/1,9999/12/31,【使用不可】旧日暮里営業,【不】旧日暮里営業,ｷｭｳﾆｯﾎﾟﾘｴｲｷﾞｮｳ,,,,間接部門,,,,,,,,既存,,,,,,,,,001042002008003000000000000000,計上部門
株式会社やさしい手,会計系販売系サブシステム,00002,会計系販売系組織体系,2025/11/1,5 ,課,505010,東住環境統括課,4 ,20251010,2022/8/1,9999/12/31,【使用不可】赤羽営業,【不】赤羽営業,ｱｶﾊﾞﾈｴｲｷﾞｮｳ,,,,間接部門,,,,,,,,既存,,,,,,,,,001042002008004000000000000000,計上部門
株式会社やさしい手,会計系販売系サブシステム,00002,会計系販売系組織体系,2025/11/1,5 ,課,505010,東住環境統括課,4 ,20251310,2022/8/1,9999/12/31,【使用不可】志村営業,【不】志村営業,ｼﾑﾗｴｲｷﾞｮｳ,,,,間接部門,,,,,,,,既存,,,,,,,,,001042002008005000000000000000,計上部門
株式会社やさしい手,会計系販売系サブシステム,00002,会計系販売系組織体系,2025/11/1,5 ,課,505010,東住環境統括課,4 ,20251510,2022/8/1,9999/12/31,【使用不可】王子営業,【不】王子営業,ｵｳｼﾞｴｲｷﾞｮｳ,,,,間接部門,,,,,,,,既存,,,,,,,,,001042002008006000000000000000,計上部門
株式会社やさしい手,会計系販売系サブシステム,00002,会計系販売系組織体系,2025/11/1,5 ,課,505010,東住環境統括課,4 ,20251710,2022/8/1,9999/12/31,【使用不可】巣鴨営業,【不】巣鴨営業,ｽｶﾞﾓｴｲｷﾞｮｳ,,,,間接部門,,,,,,,,既存,,,,,,,,,001042002008007000000000000000,計上部門
株式会社やさしい手,会計系販売系サブシステム,00002,会計系販売系組織体系,2025/11/1,5 ,課,505010,東住環境統括課,4 ,20253010,2022/8/1,9999/12/31,【使用不可】大宮営業,【不】大宮営業,ｵｵﾐﾔｴｲｷﾞｮｳ,,,,間接部門,,,,,,,,既存,,,,,,,,,001042002008008000000000000000,計上部門
株式会社やさしい手,会計系販売系サブシステム,00002,会計系販売系組織体系,2025/11/1,5 ,課,505010,東住環境統括課,4 ,50500510,2022/8/1,9999/12/31,東住環境統括,東住環境統括,ﾋｶﾞｼｼﾞｭｳｶﾝﾄｳｶﾂ,,,,間接部門,,,,03-5831-6901,03-5831-6902,,,既存,,,,,,,,,001042002008009000000000000000,計上部門
株式会社やさしい手,会計系販売系サブシステム,00002,会計系販売系組織体系,2025/11/1,5 ,課,505010,東住環境統括課,4 ,50501010,2022/8/1,9999/12/31,【使用不可】日暮里営業,【不】日暮里営業,ﾆｯﾎﾟﾘｴｲｷﾞｮｳ,,,,間接部門,,,,,,,,既存,,,,,,,,,001042002008010000000000000000,計上部門
株式会社やさしい手,会計系販売系サブシステム,00002,会計系販売系組織体系,2025/11/1,5 ,課,505010,東住環境統括課,4 ,50501020,2022/8/1,9999/12/31,足立ｸﾞﾙｰﾌﾟ,足立ｸﾞﾙｰﾌﾟ,ｱﾀﾞﾁｸﾞﾙｰﾌﾟ,,,,間接部門,,,,,,,,既存,,,,,,,,,001042002008011000000000000000,計上部門
株式会社やさしい手,会計系販売系サブシステム,00002,会計系販売系組織体系,2025/11/1,4 ,部,1710,東日本住環境統括部,3 ,504010,2022/8/1,9999/12/31,本部住環境統括課,本部住環境統括課,ﾎﾝﾌﾞｼﾞｭｳｶﾝｷｮｳﾄｳｶﾂｶ,,,,その他,,,,,,,,既存,,,,,,,,,001042002009000000000000000000,部門
株式会社やさしい手,会計系販売系サブシステム,00002,会計系販売系組織体系,2025/11/1,5 ,課,504010,本部住環境統括課,4 ,20101010,2022/8/1,9999/12/31,【使用不可】池尻大橋営業,【不】池尻大橋営業,ｲｹｼﾞﾘｵｵﾊｼｴｲｷﾞｮｳ,,,,間接部門,,,,,,,,既存,,,,,,,,,001042002009001000000000000000,計上部門
株式会社やさしい手,会計系販売系サブシステム,00002,会計系販売系組織体系,2025/11/1,5 ,課,504010,本部住環境統括課,4 ,20101610,2022/8/1,9999/12/31,【使用不可】学芸大学営業,【不】学芸大学営業,ｶﾞｸｹﾞｲﾀﾞｲｶﾞｸｴｲｷﾞｮｳ,,,,間接部門,,,,,,,,既存,,,,,,,,,001042002009002000000000000000,計上部門
株式会社やさしい手,会計系販売系サブシステム,00002,会計系販売系組織体系,2025/11/1,5 ,課,504010,本部住環境統括課,4 ,20103010,2022/8/1,9999/12/31,【使用不可】大田営業,【不】大田営業,ｵｵﾀｴｲｷﾞｮｳ,,,,間接部門,,,,,,,,既存,,,,,,,,,001042002009003000000000000000,計上部門
株式会社やさしい手,会計系販売系サブシステム,00002,会計系販売系組織体系,2025/11/1,5 ,課,504010,本部住環境統括課,4 ,20104010,2022/8/1,9999/12/31,【使用不可】自由が丘営業,【不】自由が丘営業,ｼﾞﾕｳｶﾞｵｶｴｲｷﾞｮｳ,,,,間接部門,,,,,,,,既存,,,,,,,,,001042002009004000000000000000,計上部門
株式会社やさしい手,会計系販売系サブシステム,00002,会計系販売系組織体系,2025/11/1,5 ,課,504010,本部住環境統括課,4 ,50351010,2022/8/1,9999/12/31,本部住環境統括,本部住環境統括,ﾎﾝﾌﾞｼﾞｭｳｶﾝｷｮｳﾄｳｶﾂ,,,,間接部門,,,,03-5725-9633,03-5725-9631,,,既存,,,,,,,,,001042002009005000000000000000,計上部門
株式会社やさしい手,会計系販売系サブシステム,00002,会計系販売系組織体系,2025/11/1,5 ,課,504010,本部住環境統括課,4 ,50401010,2022/8/1,9999/12/31,目黒ｸﾞﾙｰﾌﾟ,目黒ｸﾞﾙｰﾌﾟ,ﾒｸﾞﾛｸﾞﾙｰﾌﾟ,,,,間接部門,,,,,,,,既存,,,,,,,,,001042002009006000000000000000,計上部門
株式会社やさしい手,会計系販売系サブシステム,00002,会計系販売系組織体系,2025/11/1,5 ,課,504010,本部住環境統括課,4 ,50401015,2022/8/1,9999/12/31,大田ｸﾞﾙｰﾌﾟ,大田ｸﾞﾙｰﾌﾟ,ｵｵﾀｸﾞﾙｰﾌﾟ,,,,間接部門,,,,,,,,既存,,,,,,,,,001042002009007000000000000000,計上部門
株式会社やさしい手,会計系販売系サブシステム,00002,会計系販売系組織体系,2025/11/1,5 ,課,504010,本部住環境統括課,4 ,50451010,2022/8/1,9999/12/31,世田谷ｸﾞﾙｰﾌﾟ,世田谷ｸﾞﾙｰﾌﾟ,ｾﾀｶﾞﾔｸﾞﾙｰﾌﾟ,,,,間接部門,,,,,,,,既存,,,,,,,,,001042002009008000000000000000,計上部門
株式会社やさしい手,会計系販売系サブシステム,00002,会計系販売系組織体系,2025/11/1,5 ,課,504010,本部住環境統括課,4 ,50451015,2022/8/1,9999/12/31,世田谷B,世田谷B,ｾﾀｶﾞﾔﾋﾞｰ,,,,間接部門,,,,,,,,既存,,,,,,,,,001042002009009000000000000000,計上部門
株式会社やさしい手,会計系販売系サブシステム,00002,会計系販売系組織体系,2025/11/1,3 ,本　部,17,住環境事業ｻｰﾋﾞｽﾗｲﾝ,2 ,1720,2022/8/1,9999/12/31,西日本住環境統括部,西日本住環境統括部,ﾆｼﾆﾎﾝｼﾞｭｳｶﾝｷｮｳﾄｳｶﾂﾌﾞ,,,,その他,,,,,,,,既存,,,,,,,,,001042003000000000000000000000,部門
株式会社やさしい手,会計系販売系サブシステム,00002,会計系販売系組織体系,2025/11/1,4 ,部,1720,西日本住環境統括部,3 ,172010,2022/8/1,9999/12/31,西日本BC統括課,西日本BC統括課,ﾆｼﾆﾎﾝﾋﾞｰｼｰﾄｳｶﾂｶ,,,,その他,,,,,,,,既存,,,,,,,,,001042003001000000000000000000,部門
株式会社やさしい手,会計系販売系サブシステム,00002,会計系販売系組織体系,2025/11/1,5 ,課,172010,西日本BC統括課,4 ,17201010,2022/8/1,9999/12/31,名古屋グループ,名古屋グループ,ﾅｺﾞﾔｸﾞﾙｰﾌﾟ,,,,間接部門,,,,,,,,既存,,,,,,,,,001042003001001000000000000000,計上部門
株式会社やさしい手,会計系販売系サブシステム,00002,会計系販売系組織体系,2025/11/1,5 ,課,172010,西日本BC統括課,4 ,17201020,2022/8/1,9999/12/31,広島グループ,広島グループ,ﾋﾛｼﾏｸﾞﾙｰﾌﾟ,,,,間接部門,,,,,,,,既存,,,,,,,,,001042003001002000000000000000,計上部門
