編集区分,新規変更区分名称,取引先区分コード,取引先区分名,取引先コード,社内取引部門表示コード,社内取引部門名（略）,適格請求書発行事業者登録番号,企業コード,企業名（略）,得意先フラグ,需要家フラグ,出荷先フラグ,仕入先フラグ,入荷元フラグ,請求先フラグ,支払先フラグ,諸口取引先フラグ,取引先名１,取引先名２,取引先名（略）,取引先名（カナ）,取引先名（英字）,休日パターンコード,休日パターン名,国コード,国名称,取引先地域分類値コード,取引先地域分類値,郵便番号,住所１,住所２,住所３,ＴＥＬ,ＦＡＸ,取引開始日付,取引終了日付,備考,分類値コード１,分類値１,分類値コード２,分類値２,分類値コード３,分類値３,分類値コード４,分類値４,分類値コード５,分類値５,分類値コード６,分類値６,分類値コード７,分類値７,分類値コード８,分類値８,分類値コード９,分類値９,分類値コード１０,分類値１０,使用不可フラグ,取引先所在地区分,取引先所在地区分名,国内取引フラグ,外為取引フラグ,通貨コード,消費税端数計算区分,消費税計算単位区分,取引金額端数処理区分,承認申請状況区分名,承認申請番号,承認申請日付,承認申請者名,承認申請部門名（略）,登録者名,登録日時,更新者名,更新日時,得意先担当者コード,得意先担当者名,得意先担当部門表示コード,得意先担当部門名（略）,得意先先方担当者名,得意先先方担当者ＭＡＩＬ,得意先先方担当者ＴＥＬ,得意先分類値コード１,得意先分類値１,得意先分類値コード２,得意先分類値２,得意先分類値コード３,得意先分類値３,得意先分類値コード４,得意先分類値４,得意先分類値コード５,得意先分類値５,得意先備考,得意先ランク分類値コード,得意先ランク分類値,得意先インコタームズ１,得意先インコタームズ２,売上消費税区分,売上消費税計算区分,得意先貿易輸送手段区分,得意先貿易輸送手段区分名,検収リードタイム,請求案内伝票値引表示フラグ,納品書金額表示フラグ,輸送手段コード１,輸送手段名１,輸送手段コード２,輸送手段名２,倉庫コード１,倉庫名（略）１,倉庫１配送リードタイム（輸送１）,倉庫１配送リードタイム（輸送２）,倉庫コード２,倉庫名（略）２,倉庫２配送リードタイム（輸送１）,倉庫２配送リードタイム（輸送２）,倉庫コード３,倉庫名（略）３,倉庫３配送リードタイム（輸送１）,倉庫３配送リードタイム（輸送２）,倉庫コード４,倉庫名（略）４,倉庫４配送リードタイム（輸送１）,倉庫４配送リードタイム（輸送２）,倉庫コード５,倉庫名（略）５,倉庫５配送リードタイム（輸送１）,倉庫５配送リードタイム（輸送２）,仕入先担当者コード,仕入先担当者名,仕入先担当部門表示コード,仕入先担当部門名（略）,仕入先先方担当者名,仕入先先方担当者ＭＡＩＬ,仕入先先方担当者ＴＥＬ,仕入先分類値コード１,仕入先分類値１,仕入先分類値コード２,仕入先分類値２,仕入先分類値コード３,仕入先分類値３,仕入先分類値コード４,仕入先分類値４,仕入先分類値コード５,仕入先分類値５,仕入先備考,仕入先ランク分類値コード,仕入先ランク分類値,仕入先インコタームズ１,仕入先インコタームズ２,仕入消費税区分,仕入消費税計算区分,仕入先貿易輸送手段区分,仕入先貿易輸送手段区分名,下請事業者フラグ,支払通知書出力内容,預り源泉対象初期値フラグ,預り源泉税端数計算区分,支払消費税差額計算フラグ,取込支払消費税差額計算フラグ,共通支払先フラグ,支払書内容確認コメント,支払決済条件行番号,支払決済条件コード,支払決済条件名,支払決済条件名（略）,取引形態区分,支払締区分,支払締名寄フラグ,名寄部門表示コード,名寄部門名（略）,名寄部門基準日付,支払通知書書式区分,支払通知書品目内訳表示フラグ,支払基準金額,支払決済条件使用不可フラグ,分割条件（未満）,分割率（未満）,端数桁数（未満）,端数区分（未満）,分割基準金額（未満）,支払方法コード（未満１）,支払方法名（未満１）,休日考慮区分（未満１）,出金口座コード（未満１）,出金口座名（未満１）,支払方法コード（未満２）,支払方法名（未満２）,休日考慮区分（未満２）,出金口座コード（未満２）,出金口座名（未満２）,分割条件（以上）,分割率（以上）,端数桁数（以上）,端数区分（以上）,分割基準金額（以上）,支払方法コード（以上１）,支払方法名（以上１）,休日考慮区分（以上１）,出金口座コード（以上１）,出金口座名（以上１）,支払方法コード（以上２）,支払方法名（以上２）,休日考慮区分（以上２）,出金口座コード（以上２）,出金口座名（以上２）,振込先金融機関コード,振込先金融機関名,振込先金融機関店舗コード,振込先金融機関店舗名,振込先銀行口座種別区分,振込先銀行口座番号,振込先銀行口座名義人名,振込先銀行口座名義人名（カナ）,先方負担振込手数料フラグ,振込先郵便口座番号,振込先郵便口座名義人名,振込先郵便口座名義人名（カナ）,手形支払サイト,支払手形期日指定月数,支払手形期日指定日,支払手形休日区分,手形種類コード,手形種類名,期日振込サイト,期日指定月数,期日指定日,休日区分,外国送金種類区分,外国送金受取方法区分,外国送金先方負担手数料フラグ,外国送金目的（英字）,外国送金メッセージ（英字）,外国送金受取人名（英字）,外国送金受取人住所（英字）,外国送金受取人口座番号,外国送金支払先銀行名（英字）,外国送金支払先銀行支店名（英字）,外国送金支払先銀行住所（英字）,コルレス先経由銀行名（英字）,コルレス先経由銀行支店名（英字）,コルレス先経由銀行住所（英字）,非コルレス先経由銀行名（英字）,非コルレス先経由銀行支店名（英字）,非コルレス先経由銀行住所（英字）,支払締日,期日サイクル区分（未満１）,期日指定月数（未満１）,期日指定支払日（未満１）,期日指定日数（未満１）,期日サイクル区分（未満２）,期日指定月数（未満２）,期日指定支払日（未満２）,期日指定日数（未満２）,期日サイクル区分（以上１）,期日指定月数（以上１）,期日指定支払日（以上１）,期日指定日数（以上１）,期日サイクル区分（以上２）,期日指定月数（以上２）,期日指定支払日（以上２）,期日指定日数（以上２）
,,00,初期導入,10007777,,,,,,0,0,0,0,0,0,1,0,ﾊﾄのﾏｰｸの引越専門協同組合習志野ｾﾝﾀｰ,,ﾊﾄのﾏｰｸの引越専門協,ﾊﾄﾉﾏｰｸﾉﾋｯｺｼｾﾝﾓﾝｷｮｳﾄﾞｳｸﾐｱｲ,,,,,,,,,千葉県習志野市芝園2-1-16,,,047-452-2019,,20180801,,,,,,,,,,,,,,,,,,,,,,,0,0,国内,1,0,,3,2,3,－,,,　,,石川　未来,20190123172815192,大澤　享子,20231201164115860,,　,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,　,,,,,,,,,,,,,,,,,,,,,,,,,0,ﾊﾄのﾏｰｸの引越専門協,0,1,0,0,1,,1,001,当月末締翌月末払,当月末締翌月末払,1,1,1,,,,1,0,0,0,1,,,,,1,振込,1,10000003,三井住友/ﾒｲﾝ,,,,,,,,,,,,,,,,,,,,,0005,三菱ＵＦＪ,388,船橋駅前,1,5007671,引越し専門(協組)習志野ｾﾝﾀｰ,ﾋﾂｺｼｾﾝﾓﾝ(ｷﾖｳｸﾐ)ﾅﾗｼﾉｾﾝﾀ-,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99,1,1,99,,,,,,,,,,,,,
,,00,初期導入,10007778,,,,,,0,0,0,0,0,0,1,0,日本郵便株式会社(松戸南郵便局),,日本郵便㈱(松戸南),ﾆｯﾎﾟﾝﾕｳﾋﾞﾝﾏﾂﾄﾞﾐﾅﾐ,,,,,,,,270-2299,千葉県松戸市松飛台470-1,,,047-383-2162,,20181201,,,,,,,,,,,,,,,,,,,,,,,0,0,国内,1,0,,3,2,3,－,,,　,,石川　未来,20190123192640427,大澤　享子,20231201163906317,,　,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,　,,,,,,,,,,,,,,,,,,,,,,,,,0,日本郵便㈱(松戸南),0,1,0,0,1,,1,001,当月末締翌月末払,当月末締翌月末払,1,1,1,,,,1,0,0,0,1,,,,,1,振込,1,10000003,三井住友/ﾒｲﾝ,,,,,,,,,,,,,,,,,,,,,0001,みずほ,652,二十三号,1,0504832,日本郵便株式会社,ﾆﾂﾎﾟﾝﾕｳﾋﾞﾝ(ｶ,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99,1,1,99,,,,,,,,,,,,,
,,00,初期導入,10007779,,,,,,0,0,0,0,0,0,1,0,株式会社日本ﾊﾟｰｷﾝｸﾞﾌﾟﾗﾝ,,㈱日本ﾊﾟｰｷﾝｸﾞﾌﾟﾗﾝ,ﾆﾎﾝﾊﾟｰｷﾝｸﾞﾌﾟﾗﾝ,,,,,,,,,,,,,,20181201,,,,,,,,,,,,,,,,,,,,,,,0,0,国内,1,0,,3,2,3,－,,,　,,石川　未来,20190123201541719,石川　未来,20190123201541719,,　,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,　,,,,,,,,,,,,,,,,,,,,,,,,,0,㈱日本ﾊﾟｰｷﾝｸﾞﾌﾟﾗﾝ,0,1,0,0,1,,1,001,賃料27日払,賃料27日払,1,1,1,,,,1,0,0,0,1,,,,,1,振込,3,10000003,三井住友/ﾒｲﾝ,,,,,,,,,,,,,,,,,,,,,0005,三菱ＵＦＪ,477,伊丹,1,0211060,株式会社日本ﾊﾟｰｷﾝｸﾞﾌﾟﾗﾝ,ｶ)ﾆﾎﾝﾊﾟ-ｷﾝｸﾞﾌﾟﾗﾝ,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,27,,,,,,,,,,,,,
,,00,初期導入,10007780,,,,,,0,0,0,0,0,0,1,0,和紙ちぎり絵しゅんこう,,和紙ちぎり絵しゅんこ,ﾜｼﾁｷﾞﾘｴｼｭﾝｺｳ,,,,,,,,,神戸市中央区雲井通7-1-1　ミント神戸16Ｆ,,,,,20181201,,,,,,,,,,,,,,,,,,,,,,,0,0,国内,1,0,,3,2,3,－,,,　,,石川　未来,20190123202311093,石川　未来,20190123202311093,,　,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,　,,,,,,,,,,,,,,,,,,,,,,,,,0,和紙ちぎり絵しゅんこう,0,1,0,0,1,,1,001,当月計上翌月末払,当月計上翌月末払,1,1,1,,,,1,0,0,0,1,,,,,1,振込,1,10000003,三井住友/ﾒｲﾝ,,,,,,,,,,,,,,,,,,,,,9900,ゆうちょ,418,四一八,1,2985781,山本邦子,ﾔﾏﾓﾄｸﾆｺ,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99,1,1,99,,,,,,,,,,,,,
,,00,初期導入,10007781,,,,,,0,0,0,0,0,0,1,0,東花園株式会社,,東花園株式会社,ﾄｳｶｴﾝｶﾌﾞｼｷｶﾞｲｼｬ,,,,,,,,,大阪府吹田市山田西1-21-3 ロイヤルハイツ1F,,,06-6876-8783,,20181201,,,,,,,,,,,,,,,,,,,,,,,0,0,国内,1,0,,3,2,3,－,,,　,,石川　未来,20190123202918864,大澤　享子,20231201164145859,,　,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,　,,,,,,,,,,,,,,,,,,,,,,,,,0,東花園株式会社,0,1,0,0,1,,1,001,当月末締翌月末払,当月末締翌月末払,1,1,1,,,,1,0,0,0,1,,,,,1,振込,1,10000003,三井住友/ﾒｲﾝ,,,,,,,,,,,,,,,,,,,,,0005,三菱ＵＦＪ,240,千里中央,1,4906541,東花園株式会社,ﾄｳｶｴﾝ(ｶ,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99,1,1,99,,,,,,,,,,,,,
,,00,初期導入,10007782,,,,,,0,0,0,0,0,0,1,0,折り紙玉手箱,,折り紙玉手箱,ｵﾘｶﾞﾐﾀﾏﾃﾊﾞｺ,,,,,,,,,大阪府吹田市岸部北2-3 Ｂ１-606,,,06-6387-0453,,20181201,,,,,,,,,,,,,,,,,,,,,,,0,0,国内,1,0,,3,2,3,－,,,　,,石川　未来,20190123204734625,石川　未来,20190123204734625,,　,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,　,,,,,,,,,,,,,,,,,,,,,,,,,0,折り紙玉手箱,0,1,0,0,1,,1,001,当月計上翌月末払,当月計上翌月末払,1,1,1,,,,1,0,0,0,1,,,,,1,振込,1,10000003,三井住友/ﾒｲﾝ,,,,,,,,,,,,,,,,,,,,,1630,大阪信金,046,吹田,1,1823151,渡辺眞寿美,ﾜﾀﾅﾍﾞﾏｽﾐ,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99,1,1,99,,,,,,,,,,,,,
,,00,初期導入,10007783,,,,,,0,0,0,0,0,0,1,0,音楽ボランティアすずらん,,音楽ﾎﾞﾗﾝﾃｨｱすずらん,ｵﾝｶﾞｸﾎﾞﾗﾝﾃｨｱｽｽﾞﾗﾝ,,,,,,,,,大阪府吹田市藤が丘町２７－１－３０２,,,,,20181201,,,,,,,,,,,,,,,,,,,,,,,0,0,国内,1,0,,3,2,3,－,,,　,,石川　未来,20190123212735641,大澤　享子,20231201164220007,,　,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,　,,,,,,,,,,,,,,,,,,,,,,,,,0,音楽ﾎﾞﾗﾝﾃｨｱすずらん,0,1,0,0,1,,1,001,当月末締翌月末払,当月末締翌月末払,1,1,1,,,,1,0,0,0,1,,,,,1,振込,1,10000003,三井住友/ﾒｲﾝ,,,,,,,,,,,,,,,,,,,,,1645,北おおさか信金,057,片山,1,0619374,音楽ﾎﾞﾗﾝﾃｨｱすずらん代表者前原美恵子,ｵﾝｶﾞｸﾎﾞﾗﾝﾃｲｱｽｽﾞﾗﾝﾀﾞｲﾋﾖｳｼﾔﾏｴﾊﾗﾐ,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99,1,1,99,,,,,,,,,,,,,
,,00,初期導入,10007784,,,,,,0,0,0,0,0,0,1,0,取出涼子(村田)(ﾏｲﾅﾝﾊﾞｰ用),,取出涼子(村田)(ﾏｲﾅﾝﾊ,ﾄﾘﾃﾞﾘｮｳｺ ﾑﾗﾀ,,,,,,,,,新宿区新小川町8-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,国内,1,0,,3,1,3,－,,,　,,宇野　修平,20190130133853512,宇野　修平,20190130135221889,,　,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,　,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,00,初期導入,10007785,,,,,,0,0,0,0,0,0,0,1,久保田巧(ﾏｲﾅﾝﾊﾞｰ用),,久保田巧,ｸﾎﾞﾀﾀｸﾐ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,国内,1,0,,3,1,3,－,,,　,,宇野　修平,20190130135123732,宇野　修平,20190130135123732,,　,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,　,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,00,初期導入,10007786,,,,,,0,0,0,0,0,0,1,0,㈱さくらｲﾝﾀｰﾈｯﾄ(総ｻﾎﾟ用),,さくらｲﾝﾀｰﾈｯﾄ(総ｻﾎﾟ,ｻｸﾗｲﾝﾀｰﾈｯﾄｿｳｻﾎﾟ,,,,,,,,530-0011,大阪市北区大深町4-20,ｸﾞﾗﾝﾌﾛﾝﾄ大阪ﾀﾜｰA35F,,0120-775664,,20181201,,,,,,,,,,,,,,,,,,,,,,,0,0,国内,1,0,,3,2,3,－,,,　,,石川　未来,20190205172917902,大澤　享子,20231201164251816,,　,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,　,,,,,,,,,,,,,,,,,,,,,,,,,0,㈱さくらｲﾝﾀｰﾈｯﾄ(総ｻﾎﾟ用),0,1,0,0,1,,1,001,当月末締翌月末払,当月末締翌月末払,1,1,1,,,,1,0,0,0,1,,,,,1,振込,1,10000003,三井住友/ﾒｲﾝ,,,,,,,,,,,,,,,,,,,,,0009,三井住友,884,ぼたん,1,8073871,さくらｲﾝﾀｰﾈｯﾄ㈱,ｻｸﾗｲﾝﾀ-ﾈﾂﾄ(ｶ,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99,1,1,99,,,,,,,,,,,,,
,,00,初期導入,10007787,,,,,,0,0,0,0,0,0,1,0,㈱ﾌｧｰｽﾄｺﾈｸﾄ,,㈱ﾌｧｰｽﾄｺﾈｸﾄ,ﾌｧｰｽﾄｺﾈｸﾄ,,,,,,,,060-0001,北海道札幌市中央区北一条西5-2,札幌興銀ﾋﾞﾙ6階,,011-252-3371,,20181201,,,,,,,,,,,,,,,,,,,,,,,0,0,国内,1,0,,3,2,3,－,,,　,,石川　未来,20190205193603337,大澤　享子,20240222143826868,,　,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,　,,,,,,,,,,,,,,,,,,,,,,,,,0,㈱ﾌｧｰｽﾄｺﾈｸﾄ,0,1,0,0,1,,1,001,当月末締翌月末払,当月末締翌月末払,1,1,1,,,,1,0,0,0,1,,,,,1,振込,1,10000003,三井住友/ﾒｲﾝ,,,,,,,,,,,,,,,,,,,,,0009,三井住友,301,札幌,1,7763315,㈱ﾌｧｰｽﾄｺﾈｸﾄ,ｶ)ﾌｱ-ｽﾄｺﾈｸﾄ,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99,1,1,99,,,,,,,,,,,,,
,,00,初期導入,10007788,,,,,,0,0,0,0,0,0,1,0,大迫真由美,,大迫真由美,ｵｵｻｺﾏﾕﾐ,,,,,,,,,豊中市少路2-2-28-116,,,06-6854-9166,,20190121,,,,,,,,,,,,,,,,,,,,,,,0,0,国内,1,0,,3,2,3,－,,,　,,藤野　勝昭,20190225093037774,藤野　勝昭,20190225093037774,,　,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,　,,,,,,,,,,,,,,,,,,,,,,,,,0,大迫真由美,0,1,0,0,1,,1,001,当月締翌月末払,当月締翌月末払,1,1,1,,,,1,0,0,0,1,,,,,1,振込,1,10000003,三井住友/ﾒｲﾝ,,,,,,,,,,,,,,,,,,,,,0009,三井住友,556,千里中央,1,0275459,大迫真由美,ｵｵｻｺﾏﾕﾐ,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99,1,1,99,,,,,,,,,,,,,
,,00,初期導入,10007789,,,,,,0,0,0,0,0,0,1,0,小林佳恵,,小林佳恵,ｺﾊﾞﾔｼﾖｼｴ,,,,,,,,,吹田市原町1-29-15-203,,,090-8538-5434,,20190129,,,,,,,,,,,,,,,,,,,,,,,0,0,国内,1,0,,3,2,3,－,,,　,,藤野　勝昭,20190225093939267,藤野　勝昭,20190225093939267,,　,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,　,,,,,,,,,,,,,,,,,,,,,,,,,0,小林佳恵,0,1,0,0,1,,1,001,当月締翌月末払,当月締翌月末払,1,1,1,,,,1,0,0,0,1,,,,,1,振込,1,10000003,三井住友/ﾒｲﾝ,,,,,,,,,,,,,,,,,,,,,0001,みずほ,507,堂島,1,2332417,小林佳恵,ｺﾊﾞﾔｼﾖｼｴ,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99,1,1,99,,,,,,,,,,,,,
,,00,初期導入,10007790,,,,,,0,0,0,0,0,0,1,0,株式会社ﾘﾘﾑｼﾞｶ,,㈱ﾘﾘﾑｼﾞｶ,ｶ)ﾘﾘﾑｼﾞｶ,,,,,,,,,東京都新宿区西新宿7-4-4武蔵ビル5階,,,050-3786-5470,050-3737-5508,20190201,,,,,,,,,,,,,,,,,,,,,,,0,0,国内,1,0,,3,2,3,－,,,　,,藤野　勝昭,20190225094411082,藤野　勝昭,20190225094411082,,　,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,　,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,1,0,0,1,,1,001,当月締翌月末払,当月締翌月末払,1,1,1,,,,1,0,0,0,1,,,,,1,振込,1,10000003,三井住友/ﾒｲﾝ,,,,,,,,,,,,,,,,,,,,,0005,三菱ＵＦＪ,157,荻窪,1,0006142,株式会社ﾘﾘﾑｼﾞｶ,ｶ)ﾘﾘﾑｼﾞｶ,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99,1,1,99,,,,,,,,,,,,,
,,00,初期導入,10007791,,,,,,0,0,0,0,0,0,1,0,医療法人社団陽和会,,医）陽和会,ｲ)ﾖｳﾜｶｲ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,国内,1,0,,3,2,3,－,,,　,,藤野　勝昭,20190225100318417,藤野　勝昭,20190225100318417,,　,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,　,,,,,,,,,,,,,,,,,,,,,,,,,0,医療法人社団陽和会,0,1,0,0,1,,1,001,当月締翌月末払,当月締翌月末払,1,1,1,,,,1,0,0,0,1,,,,,1,振込,1,10000003,三井住友/ﾒｲﾝ,,,,,,,,,,,,,,,,,,,,,0009,三井住友,247,三鷹,1,1196974,医療法人社団陽和会,ｲ)ﾖｳﾜｶｲ,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99,1,1,99,,,,,,,,,,,,,
,,00,初期導入,10007792,,,,,,0,0,0,0,0,0,1,0,西村美鈴,,西村美鈴,ﾆｼﾑﾗﾐｽｽﾞ,,,,,,,,,京都府宇治市琵琶台1-6-3,,,,,20190129,,,,,,,,,,,,,,,,,,,,,,,0,0,国内,1,0,,3,2,3,－,,,　,,藤野　勝昭,20190225101414305,藤野　勝昭,20190225101414305,,　,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,　,,,,,,,,,,,,,,,,,,,,,,,,,0,西村美鈴,0,1,0,0,1,,1,001,当月締翌月末払,当月締翌月末払,1,1,1,,,,1,0,0,0,1,,,,,1,振込,1,10000003,三井住友/ﾒｲﾝ,,,,,,,,,,,,,,,,,,,,,0158,京都,313,宇治,1,4113073,西村美鈴,ﾆｼﾑﾗﾐｽｽﾞ,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99,1,1,99,,,,,,,,,,,,,
,,00,初期導入,10007793,,,,,,0,0,0,0,0,0,1,0,有限会社京ﾊｳｽ(平ﾔｽ),,㈲京ﾊｳｽ(平ﾔｽ),ﾐﾔｺﾊｳｽﾀｲﾗﾔｽ,,,,,,,,,東京都日野市南平4-11-1,,,,,20190201,,,,,,,,,,,,,,,,,,,,,,,0,0,国内,1,0,,3,2,3,－,,,　,,藤野　勝昭,20190225180631988,藤野　勝昭,20190225180631988,,　,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,　,,,,,,,,,,,,,,,,,,,,,,,,,0,有限会社京ﾊｳｽ(平ﾔｽ),0,1,0,0,1,,1,001,賃料27日払,賃料27日払,1,1,1,,,,1,0,0,0,1,,,,,1,振込,3,10000003,三井住友/ﾒｲﾝ,,,,,,,,,,,,,,,,,,,,,1360,多摩信金,029,南平,1,0301254,有限会社京ﾊｳｽ,ﾕ)ﾐﾔｺﾊｳｽ,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,27,,,,,,,,,,,,,
,,00,初期導入,10007794,,,,,,0,0,0,0,0,0,1,0,柴澤･豊嶋ｽﾀｰﾂｱﾒﾆﾃｨｰ,,柴澤･豊嶋ｽﾀｰﾂｱﾒﾆﾃｨｰ,ｽﾀｰﾂｱﾒﾆﾃｨ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,国内,1,0,,3,2,1,－,,,　,,宇野　修平,20190225214351037,宇野　修平,20190402173122958,,　,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,　,,,,,,,,,,,,,,,,,,,,,,,,,0,柴澤拓也ｽﾀｰﾂｱﾒﾆﾃｨ,0,1,0,0,1,,1,001,賃料27日払,賃料27日払,1,1,1,,,,1,0,0,0,1,,,,,1,振込,3,10000003,三井住友/ﾒｲﾝ,,,,,,,,,,,,,,,,,,,,,0009,三井住友,960,関東第二,1,2000374,ｽﾀ-ﾂｱﾒﾆﾃｲ-(ｶ,ｽﾀ-ﾂｱﾒﾆﾃｲ-(ｶ,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,27,,,,,,,,,,,,,
,,00,初期導入,10007795,,,,,,0,0,0,0,0,0,1,0,(独)都市再生機構 UR梅田営業ｾﾝﾀｰ,,(独)都市再生機構 UR,ﾄｼｻｲｾｷｺｳ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,国内,1,0,,3,2,1,－,,,　,,宇野　修平,20190226100249888,宇野　修平,20190422185902004,,　,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,　,,,,,,,,,,,,,,,,,,,,,,,,,0,(独)都市再生機構 UR梅田営業ｾﾝﾀｰ,0,1,0,0,1,,1,001,賃料27日払,賃料27日払,1,1,1,,,,1,0,0,0,1,,,,,1,振込,3,10000003,三井住友/ﾒｲﾝ,,,,,,,,,,,,,,,,,,,,,0001,みずほ,163,八号,1,3320655,ﾄﾞｸ)ﾄｼｻｲｾｲｷｺｳ,ﾄﾞｸ)ﾄｼｻｲｾｲｷｺｳ,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,27,,,,,,,,,,,,,
,,00,初期導入,10007796,,,,,,0,0,0,0,0,0,1,0,東京電力ｴﾅｼﾞｰﾊﾟｰﾄﾅｰ(現金),,東京電力ｴﾅｼﾞｰﾊﾟｰ(現,ﾄｳｷｮｳﾃﾞﾝﾘｮｸｴﾅｼﾞｰﾊﾟｰﾄﾅｰ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,国内,1,0,,3,2,3,－,,,　,,宇野　修平,20190226194528457,大澤　享子,20231201165842918,,　,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,　,,,,,,,,,,,,,,,,,,,,,,,,,0,東京電力ｴﾅｼﾞｰﾊﾟｰﾄﾅｰ(現金),0,1,0,0,1,,1,001,当月末締翌月末払,当月末締翌月末払,1,1,1,,,,1,0,0,0,1,,,,,0,現金,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99,1,1,6,,,,,,,,,,,,,
